篇名代码,作文文件名,纯文本字数,国籍,作文分数,词汇丰富度与词汇扩展,基础词汇与叙事推进,人称指涉与信息密度,句法延展与分句复杂度,动作过程与动词链,语言来源
J1,J1_65_15,268,英国,65,1.7922549120768103,0.3580269481334817,0.7216644929738669,1.4886617385171113,-0.501242361723643,学习者
J1,J1_65_16,428,印度尼西亚,65,-1.5359141443025537,0.6702512972967557,1.281423099496156,0.3131314383239907,-0.2412205907126933,学习者
J1,J1_65_17,213,日本,65,-0.6241878110781683,2.1733961528715695,1.7285235418105818,0.10896745422590988,3.411077711873935,学习者
J1,J1_65_18,346,韩国,65,-0.26943744275778736,1.510618851340217,1.9767892460679428,-1.33774463392002,-0.8637418731322006,学习者
J1,J1_65_19,302,美国,65,-0.3672096515056617,-0.15074971987933497,2.1362230810256246,-0.17421796778303064,-1.2508728939381522,学习者
J1,J1_65_20,276,新加坡,65,0.2762223745201601,-0.08191052286128325,0.6200414134461398,-1.1023957287911907,-0.6464120503124184,学习者
J1,J1_65_21,414,新加坡,65,-0.08277037273489608,-1.2643824759070998,0.650963186782578,-1.0334436731411405,-0.24427526733610733,学习者
J1,J1_65_22,332,缅甸,65,1.3554282608468877,0.5033929690335818,0.8750880886823006,-0.42229828858531554,2.100107282363904,学习者
J1,J1_65_23,216,葡萄牙,65,2.4964881086483643,0.5386649755327901,1.4770157934860957,1.0382772748084244,0.4437637537975119,学习者
J1,J1_65_24,150,英国,65,1.9561697455053657,-1.117772437231431,1.1116969755610675,0.22367940879997433,-1.434786356571981,学习者
J1,J1_70_01,320,俄罗斯,70,1.0939972400636344,1.3009587069485649,0.0048054463318976705,-0.4716977147861199,-0.42151817758994153,学习者
J1,J1_70_02,391,新加坡,70,0.9911059176007023,-0.06818031700022237,1.012533684126412,0.21379948399029836,1.1723947766866407,学习者
J1,J1_70_03,443,日本,70,0.42497183809407557,1.1079147985734557,0.05254322166557088,0.18752885376801173,-0.48660000090543953,学习者
J1,J1_70_04,342,新加坡,70,-0.17947592236274906,-0.704238963738685,1.4289466519057052,0.1987696334734936,-0.8851456265113299,学习者
J1,J1_70_05,394,日本,70,0.4145881789389534,-0.04193825517014922,1.5447446267669727,-0.7448833841476401,-1.7424450446765325,学习者
J1,J1_70_06,393,新加坡,70,1.5049593147971547,0.404118374634865,1.0845036854023344,3.4702423875012536,0.8661384394814651,学习者
J1,J1_70_07,415,韩国,70,-0.6410192933075155,0.9291900855752251,0.5469643774713177,-0.8541536702344513,0.10989661060958089,学习者
J1,J1_70_08,411,韩国,70,-1.1137402847416662,0.17198865412175096,0.04823741435645978,-0.15431498053885834,-1.010626709096146,学习者
J1,J1_70_09,379,韩国,70,0.9363679618135267,0.24139606755144635,1.110563792368545,-0.5082309354490182,-1.4847433067829425,学习者
J1,J1_70_10,432,新加坡,70,1.0572280200689668,-0.4218383256850673,0.9351478181288605,0.5574589953588726,1.4027894172921485,学习者
J1,J1_70_11,448,韩国,70,-0.008261363030723053,-0.04592664701680927,0.696515285211219,0.8632666769093043,-0.5986920467436391,学习者
J1,J1_70_12,317,韩国,70,0.7660579911831706,1.5951636659987203,0.42109175650619773,-1.276573415664138,-0.8499705122956863,学习者
J1,J1_70_13,399,加拿大,70,0.23553845096850348,-0.06170376102094064,0.6036974393347504,0.15598327271596574,-0.3025003525887193,学习者
J1,J1_70_14,311,泰国,70,0.24499517677955326,0.48268940775747643,0.8236612477516772,1.2026557347427822,0.07736276250257855,学习者
J1,J1_70_15,295,日本,70,0.702213158998645,0.732158874350884,1.2736624294292047,-0.016063074500356118,-0.24027652795289342,学习者
J1,J1_70_16,263,韩国,70,2.787517664038735,0.45352246422183384,0.29418447326256025,-0.6588464377461078,0.3561050519735385,学习者
J1,J1_70_17,413,韩国,70,-0.9211576447453003,0.29658068366237683,2.7526531067640865,-0.45879942473324364,-1.269678364868519,学习者
J1,J1_70_18,355,韩国,70,-0.24219376706302323,0.3432737256052906,1.0663814797076656,0.6060935919547655,-0.8594567733635411,学习者
J1,J1_70_19,331,日本,70,0.36519144933333425,1.5560475107176701,1.2054030988689306,0.4469604536258409,0.1996256173817793,学习者
J1,J1_70_20,373,日本,70,-1.0295510377073043,0.9952978474450582,0.7944767437365152,-2.2819529419404745,-1.3748795828253388,学习者
J1,J1_70_21,448,韩国,70,-1.3534312575249916,0.4703055956091076,0.004931430894294085,-0.3876607382705575,0.149391601392806,学习者
J1,J1_70_22,316,韩国,70,0.9277168077276755,1.4109062131604688,1.573114600461472,-0.3451814443098798,-0.8348349839189995,学习者
J1,J1_70_23,405,新加坡,70,0.8605508425604034,-0.43022878328807096,1.0053431548083378,0.6899059535297191,0.597902611315443,学习者
